用户名,评论时间,评论内容,评分,赞同数
通叔,2022-11-03 00:22:17,中国人的浪漫是什么，最美逆行，孤身一人往，独侠救世人,50,70
刘畅团子,2022-07-31 20:43:54,就这样好好的拍个电影不行吗！？！？现在这个大环境下，我追求就这样了，好看，好笑，有梗有点，不摆烂不作妖，很好！元气满满的一天！,50,216
懒躺乱翻书,2022-11-01 13:09:50,好烂……拿《火星救援》的框架杂糅《鲁滨逊漂流记》、《楚门的世界》等等一堆作品的局部设定，混合本土喜剧笑料，加上尴尬无比的感情线、结尾的强行煽情，成品是个四不像。全凭意志力看完。写不出剧本可以不写，何必浪费人力物力拍出来。,20,50
周飞球,2022-08-01 19:35:18,科幻？！扯淡！陨石？还砸月球，，特效敢不敢再假一点！还陨石带里开碰碰车，扯什么淡呢？还陨石砸地球，都活的好好的？东施效颦，拙劣不堪！还袋鼠，什么叙事？还核弹一按就炸！还好意思致敬，致敬什么，要脸吗？辣眼睛，恶心，不说了，资本硬塞的屎，脏嘴。大陆所谓科幻，这是农业國暴发户小民对于工业革命最前沿信息的想象艺术加工罢了。根本不是什么科幻。没有普及，没有想象，没有未来，只有恶心。没有专业的研究，只有臆想的袋鼠。没有宇宙的辽阔，只有知识的贫瘠。科幻别扯淡，喜剧就烂梗！还爱情，呸~,10,216
我是我,2022-07-31 02:16:23,男凝视角令人十分不适……,20,222
Ulooktasty,2022-08-07 17:16:22,全人类亮手电筒那儿，忍不住吐槽出声：“太tm假了吧！”,10,155
朝阳区妻夫木聪,2022-07-29 00:44:07,看完第一直观感受be like：好多人啊.jpg……坦白说这次的开心麻花观感不算差，主要是我真的很难忽视掉它的工业上的操作可行度，就觉得这么大一个组，这么多号人，全绿幕拍，导演那么年轻硬是扛下来了，真的是蛮难也蛮厉害的。当然了，硬要去找它文本上主题上的问题，能列出来一堆，比如依旧不好笑的直男油腻玩笑咯，比如这个剧作稍微还是简单了一点，比如它还在站在世界哦不宇宙中心呼唤爱，甚至就连这次设计的道德困境其实也是很多作品里都玩剩下的，但你能感觉到开心麻花已经努力试图在一个商业喜剧里去融入一点思辨深度了，所以整体感觉笑点其实没那么多，后半程甚至还制造了些许泪点，但这就看观众能不能吃得下了。就我个人的话，没带期待去看，倒是度过了还算放松的俩小时吧，所以也不苛责太多了。,30,43
影子袁,2022-07-29 11:04:50,一星，不能太多了，尬死了，就是大学晚会小品的水平,10,695
乐难陈,2022-10-12 02:27:35,"看到这评分我很不解
我很喜欢这部电影
我喜欢当你觉得会孤独时出现的陪伴
别管为什么是袋鼠
是什么都好
我喜欢那在月亮上看日出的景色
喜欢看着地球被毁灭又重新蔚蓝
喜欢看人们亮起灯光照亮希望
谁不知道有字很扯
奥特曼也很扯，但我还是相信光
我喜欢独孤月爱得热烈
那些理智又较真的人
他们如果被留下
一定直接自杀
他们没有信仰和希望
他们没有爱情和勇气
他们一定在一遍又一遍的抱怨声中
结束一切
还好独孤月
是个浪漫的人
还好我也喜欢浪漫",50,79
馒头小花卷,2022-07-30 14:42:35,看那么多人说不好看 还做了心理准备了 可是真的好好看 个人英雄主义+末日求生 太是我的审美了 亮灯的时候哭瞎 灯塔老人太好哭了,50,243
runnytone,2022-08-05 21:59:45,这起码是一部九分电影啊 科幻题材的喜剧啊！ 谁给打这么低的分？一流的特效和演技,50,104
Simply08,2022-07-30 22:29:34,黄色外套，袋鼠，精确计算时间和路线，使命必达，美团或成最大赢家,40,90
盲侠李酸梅,2022-08-01 12:06:43,怎么会有人给荒诞喜剧上价值啊！！！！,30,89
王柯基,2022-07-30 10:56:55,对我来说无非看了一场加长版春晚小品兼盗版好莱坞超级英雄类型片。不像喜剧，不像剧情，不像灾难，不像科幻，笑点松散无新意，反而造就了如坐针毡如芒刺背如鲠在喉的灾难盛宴，不知坐在轮椅上的李诚儒是否是导演的另一种黑色自嘲。什么是惊喜？惊喜是梦中袋鼠突然说话，是袋鼠拉着沈腾一路向前，有了惊，就有了喜，但遗憾的是这种创意在影片中寥寥无几，老酒装新瓶，各种过时老梗混乱成一锅粥强行喂下，沈腾再卖力表演也无力回天。刻意高燃的画面让人血脉偾张，强行牺牲的角色让人痛哭流涕，美轮美奂的特效让人眼前一亮，这一切都在掩盖苍白空洞的剧情与让人生厌的英雄主义，无耻至极！恭喜你，漫威中道崩殂，而你，就是新的中国式漫威！如果沈腾在拍完《夏洛特烦恼》就驾鹤西去，那他作为艺术大师必定千古流芳。另:马丽演技烂得一批可以跌下神坛了。,20,224
张天翼,2022-07-29 23:39:13,如果镜头一转袋鼠不存在（或者是个抱枕），就给加一星！喜剧部分还好，但是有一些太陈旧的硬胳肢笑点（一群人同时把头转来转去等等），舔番茄酱学的是韩国电影《色即是空》里任昌丁。月球基地搭建得很生动真实，地球景区就过于糊弄，感受不到大灾后的满目疮痍和绝望，而且地球工具人们实在太工具，一到地球戏就如坐针毡、如……特效真是很棒，有几幕颇具诗意。,30,47
橘子橙子和猫,2022-08-22 18:02:21,猥琐的男主暂且不论，后半段的硬煽情也太尬了，看得我脚趾扣地,20,65
鬼撞牆,2022-07-29 11:10:59,可能是得益于原著漫画的加成，开心麻花的电影终于不再是段子的排列组合和小品汇报演出。甚至，在这部科幻喜剧里能够看出他们想要在类型上继续开拓的野心。更值得表扬的，影片的价值也落在了一个令人舒服的点上，为此麻花可能相当冒险地给出了一个不那么大团圆的结局。尽管电影与新冠无关，但我仍然把它视作一部后疫情电影：在极为相似的处境里，被遗弃、被封闭的个体所渴望的是人与人之间的连接。正是这样的一种表达，我被短暂地治愈了。在一个全面倒退回一战前夕的时代，我还是认为，悲观主义总是看似深刻，但人们需要乐观，愚蠢地乐观。,40,292
王写写,2022-07-31 23:38:07,说科幻吧许多地方很不严谨，比如全人类拯救沈腾用地球上一堆手电筒探照灯能组出字来？还有对月盾计划的解释本质上是语焉不详，以及袋鼠这个角色设置实际上也相当反科幻。说喜剧也并没有那么喜剧，后半段基本上是主旋律叙事了。马丽该有的魅力是完全没展现出来，沈腾的表演这次都说最好实际上化妆造型功不可没。情绪浓度是有，但创造性设计与文本逻辑依旧很差，还有一个减分项就是Country Road的翻唱，真不好听。PS：我再也不想看到对不上口型的国产片了。,20,110
小明,2022-07-29 13:31:23,过期的科幻灾难保鲜膜包裹着发霉的喜剧剩菜,10,451
空壳,2022-10-11 14:27:47,就这，天王老子来了，这也是烂片啊,10,54
B. -D. One,2022-08-01 21:28:21,感觉我的智商受到了侮辱……,20,152
YU,2022-10-11 23:00:46,开心麻花再一次刷新下限 这个片子能过30亿反应了中国电影市场很多问题 观众所理解的电影到底是什么 即使普罗大众不喜欢晦涩难懂的影片也不至于沦落到看这种东西吧？商业和深度是可以做到平衡的 我不懂为什么这种类型已经看了那么多年了 大众居然还没看腻 几乎处在同一时间的隐入尘烟如果不是因为口碑的发酵 恐怕早就沦为此片的“阶下囚”了吧？不懂 真的不懂,10,48
柚子呀,2022-07-31 15:22:58,沈腾抗核弹炸陨石了……看科幻的和喜剧的都沉默了😓,10,251
听说,2022-07-29 15:18:25,🤭意料之中////希望不要拿低俗的梗与强行煽情摩擦我的智商，沈腾与开心麻花的火将我国国民审美体现的淋漓尽致,20,365
只顾低头匆匆赶,2022-08-19 01:57:27,"看豆瓣有6.8，去看了……直说烂片！真真切切浪费了两个小时生命。
科幻：毫无科幻可言，例如重力体系、宇航服需要防寒哈哈、一个连月亮都无法摧毁的陨石再被击碎后还把地球弄成了重伤……等等等等，物理学的棺材板都压不住了
逻辑：毫无逻辑可言，地球被重伤后人类躲到地下生存，物资匮乏居然用的还是一次性流水线餐品；作为联合国居然想的是拯救精神（直播独孤月），而不是灾后拯救生命以及重建，而且一拨就是两年………等等
喜剧：笑点就是硬上，流畅的笑点就那么几个……
立意：从一个小时开始就进行不断的升华主题，但是前面的根基都立不住，所以升华的不要太硬太尬
就沈腾和逗我笑了那么两次，但是扣除因为到处不合理的那种整场看下来的难受劲，给一颗星。
总评：烂片！豆瓣误我！",10,110
青柠,2022-08-04 09:47:19,其实只需要沈腾一个人的剧情，一人一袋鼠就够了。拍成喜剧版的火星救援更完美！其他剧情除了浮夸就是尴尬！！！,30,55
寒枝雀静,2022-07-28 21:41:50,2.5 / 误以为要为那些在灾难中被抛弃的人立传，到头来还是个转型升级高知开挂版的二舅故事……但仍好于大多数开心麻花和《流浪地球》,30,36
Shatner,2022-07-29 22:46:28,刚子是美团派去的吗,40,109
查查,2022-08-06 20:45:53,剧情槽点好多，浪费了科幻设定。男主设定太猥琐了，偷偷摸摸观察女主八年，还要在模型上贴女主照片意淫，yue了…,20,93
二月鸟语,2022-07-29 19:32:50,看似在博彩众长和致敬经典科幻电影，实则是低级的模仿，剧作的逻辑性基本可以忽略不计，不然会脑袋爆炸；喜剧性上还是没有脱离开以往的尴尬框架，好在这次换成了沈腾和马丽，通过表演化解了些许尴尬，你可以想象一下如果主角换成黄才伦将会多么灾难。泪点的渲染并没有像基于情感推进，而且通过集体性的力量强行推进煽情，你可以那一刻会被感动，但并不会怀念这种感动，轻易的感动总是留不住人心。科幻工业确实做了功课和努力，但并没有特别之处。值得一说的只有沈腾和马丽的表演了～不愧是开心麻花台柱子。,20,100
小柒,2022-08-07 10:45:24,4星电影，多一星因为觉得6点几分太低了,50,87
冷水浴缸,2022-07-30 02:15:45,是没想到二舅文学的解构这么快赶上个科幻版——落在月球上的二舅。前半段戏很精巧影像也有设计，后半段像在拍提纲，像是作文交卷前潦草收尾一通轰炸升华情感。听说有个140分钟版，加上口型对不上，删改导致也能理解，但总体没有达到预期，情节和情感与认知中所谓大爆卖相有出入。制作确实进步不少，难得在喜剧里能做出视觉奇观，整体动画感广告感强烈，朝气蓬勃，也有抹不掉的韩片感，较之以往老帮菜质感的科幻片和片方从前的喜剧片来讲都很新。其实倒不是片方醒悟，客观原因是换摄影了。有关疫情的注解明显，π+冠状陨石、落单在无人星球封闭空间以及牺牲小我成全大家的价值观有种科幻版抗疫主旋律既视感，今时今日上映，是后疫情时代的独一无二，也伴随受众心态变化风险。文本基底来自韩漫，这种小人物牺牲成全的内核难说不是咱东亚主流价值观了。,-t,43
文兴,2022-07-31 23:07:26,“你不是人”这是感觉唯一好笑的地方，商业化太浓厚，有点《楚门的世界》，最后非得来个拯救地球大主题，沈腾没人搭戏好尴尬，马丽全程冷着脸。,20,123
洛水之渊~~,2022-10-15 15:05:21,飞驰人生科幻版，沈腾一人扛起电影，这种有格局有审美有创意有笑点有特效有完成度的罕见国片科幻元素很多豆瓣上不了七分，大把垃圾超英片美剧日剧韩剧八九分,50,60
动辄得咎,2022-07-29 23:17:18,差的令人窒息，低智商的笑点，尴尬的煽情,10,419
丁昊晨,2022-07-30 00:01:47,9.0，所以马兰星房间门的密码是什么？,50,156
Liberation°,2022-09-03 21:45:11,但凡换一个男主，这电影就废了。,40,39
张咏轩Wayne®,2022-07-29 12:16:25,就是一出科幻逻辑非常不严谨的闹剧，几乎是沈腾一个人的solo秀，剧情十分扁平，可预料的发展方向，可猜到的喜忧参半，华语喜剧电影太喜欢笑中带泪来烘焙，但文本一开始估计都是以悲剧构思下笔，喜剧桥段后续添砖加瓦，导致笑料扎堆但程式化明显，所以往往前后割裂感也严重，给人一种“又要煽情（升华）？”的白眼嫌弃，这样的剧本也只有自带幽默感的演员来诠释增加说服力，否则就是一盘烂泥散沙，月球生活与清障π+（新冠）以颓废摆烂和光芒万丈的差异性塑造，特效虚头巴脑但袋鼠令人眼前一亮，开心麻花这回算是下足功夫，背景冲出地球，但喜剧边界的拓展还在原地招手，一切都像在二手市场淘来的。★★☆,20,214
私享史,2022-07-28 22:21:54,"9分！看完我只说三句话：

第一，恭喜有史以来最好看、最伟大的国产科幻片诞生（毕竟咱们起点太低，之前的作品都弱爆了）；

第二，预祝沈腾获得演艺生涯首个有含金量的影帝（反正这个奖那个奖都不能评，大概只剩金鸡了）；

第三，希望本片刷新中国影史票房纪录（不过好些冲着开心麻花喜剧预期去看点映的观众并不买账）。

注：没收过钱更拒绝被收买，倒是头一回进电影院掏钱看开心麻花（请注意每句话括号里的限定语）。

【永润中影】【JSZ万达】",50,45
Ezreal,2022-08-08 22:25:41,喜剧片不搞笑是原罪,20,65
得儿然,2022-07-30 21:56:53,想给这部电影起个名字叫《他和他的刚子》,40,94
蜜桃乌龙茶叶罐,2022-07-29 17:42:42,"一星给沈腾万年不变的表情管理，一星给前半部分真的很搞笑。剩下的部分可以说是裁缝给徒弟磕一个见笑了的程度。
1.人物动机非常单纯，只有爱情，单纯到根本立不住后面的伟大牺牲，立不住马蓝星莫名其妙的爱情。
2.我真的想问编剧是觉得女生看到爱自己的男的都会被感动吗？猥琐男对着自己的头像抱枕舔番茄酱的桥段可以说是男性幻想集大成吧？一个不认识的男的炸开了你的房门对着你的物品fc然后因为他是月球上唯一一个男的了你就隔着屏幕爱上了？
3.各种“致敬”流浪地球不用说了，长眼睛都能看出来蹭的多努力
4.袋鼠，前期贡献了不少笑点，从它开始有人的情感之后就是一个随身挂件了（你看看）最后让袋鼠回地球那块，怎么说呢，大可不必
5.最离谱的当然是单人背包推进器宇宙之锤飞向星星碎片啦，海的那边都要来问一句“你相信光吗”",20,147
waterfall,2022-08-07 08:58:50,如果不是沈腾马丽演，撑死两星的水平,30,49
枯山水樱花刀,2022-08-09 18:32:51,我觉得也不是很搞笑，强行煽情非常尬，总体来说浪费阳寿,20,85
加特技,2022-08-01 10:22:46,在今年这个大环境下，我认为独行月球终于给市场带来了一部合格的商业片，对电影市场的复苏意义重大,40,74
匿名用户,2022-08-12 06:27:47,一坨烂狗屎,10,113
六月十五小满,2022-08-01 13:59:42,我只是想看一部纯粹的喜剧而已就那么难吗非得升华。,30,90
KolvacS,2022-08-05 22:20:20,整体完成度7分，喜剧效果0分，猥琐单薄式暗恋-100分,30,40
馬觘夀,2022-08-07 16:34:16,自我毁灭，自我感动，自我高潮。他真的，我哭死。,10,155
李惟文,2022-07-31 18:37:19,"看得我直接尴尬癌晚期。
带着观众在宏大叙事和喜剧之间反复横跳，却什么都没做好。要科幻却又太多逻辑硬伤，场景搭建得像过家家（辣目洋子后面的办公室文件夹，就是告诉我是在小区保安室拍的，我都会信）。嗯，杠精肯定要说，这是喜剧啦，那么较真。可是喜剧也很尬啊，几个明星脸公式一般念台词，为了笑而笑，脸上写满了：我这么努力，你还不笑吗？",20,126
林加德,2022-07-29 18:19:58,马蓝星，带我回家,50,171
女神的秋裤,2022-07-27 23:17:27,没想到开心麻花也能拍出一部质量过硬的科幻喜剧。不要用严肃的逻辑和是否合理来衡量，因为它是一部超现实浪漫主义的荒诞作品。故事框架老套，有点煽情，但特效过关，有爆笑的笑点，也有爆哭的泪点，在嬉笑中还有鼓舞人心的感动和人文关怀。看完只想说一句：今天也是元气满满的一天啊！,40,35
阿七仔,2022-08-13 22:17:47,结局我尤其喜欢，很浪漫，没有落入所谓大团圆合家欢的俗套故事，本be美学爱好者狂喜，或者说也不能算be，毕竟星月二人最终心意相通，时间和空间的阻隔又算什么呢，65万个小时后，当我们氧化成风，就能变成同一杯啤酒上两朵相邻的泡沫，就能变成同一盏路灯下两粒依偎的尘埃，我们终究会在一起。,50,82
PrinceAlbert,2022-11-01 09:59:17,没有原著包袱，当做喜剧看很好啊！印象中应该是国产第一太空科幻喜剧了吧？就是要鼓励一下。而且BGM把太空题材浪漫调性烘托很到位，那段地球之光的煽情也不硬啊。,50,44
陆小凰||我爱浪味仙小康牛肉酱,2022-10-29 22:24:01,含腾量这么高，笑点这么少，还煽情，堪比王牌对王牌。,20,34
崽,2022-07-31 01:58:55,无可救药的浪漫，让我无视他任何的逻辑问题无可救药的要给满分,50,125
无夏,2022-07-29 22:15:07,国产科幻开了光了，这不比马特达蒙的火星种土豆更逸兴遄飞吗,40,109
冷梅,2022-09-19 14:49:34,难看，无聊，中年男人的意淫，太不值票钱,10,79
七根葡萄,2022-08-04 18:17:58,我始终觉得 一瞬间的美都是电影的价值,40,39
刘阿扣,2022-08-01 16:39:08,没想到都2022年了，我还能为两位熟悉的中年喜剧演员的爱情痛哭流涕，只能说他俩的演技太好了，另外2分送给刚子,50,130
思路乐,2022-07-28 22:12:42,【C－】前半段基本都是不值得被评价的高投资科幻小品，直到袋鼠雪橇时稍稍有了一点浪漫的可能，然后在后半段不出意外地进入了大情大义的基调转折，小品嘛，可以理解。电影工业体系加持下的特效镜头确实有着通俗意义上的“好看”，但机位/运镜/视觉元素的结合都能在其他科幻作品中找到原型，而《独行月球》似乎也只是将其杂糅消化，然后推广给阅片量不高的受众，用认知差来博取他们的惊喜与赞美。第三幕的戏剧高潮，确实没想到《黑星球》的幽默结局可以转化为此种主旋律流星，然后结尾彩蛋又不出所料的要强行制造一个幽魂才能撑起他们对煽情的刻板印象，剧作低下的深刻表现。,20,38
感性的哥格兰,2022-08-12 14:30:14,聪明之处就在于用喜剧的标签让观众迅速的建立信念感，不去细究故事的合理性。而各种细节特效又做到了让观众觉得挺硬核的。沈腾是个有个人魅力的演员，佩服。,40,33
无糖吐槽,2022-07-31 00:52:16,开心麻花在创作上的核心方法论还是没有变，因此堆叠实打实工业化的东西也只是看起来愈发尴尬。幕布拉开发现没有真正的情感，甚至也没有真正的谎言，所有人习惯了之后大可以熟视无睹，于是中国电影继续在虚无且稀薄的空气上建筑摩天高楼。,20,80
请你早睡早起,2022-12-04 17:22:30,豆瓣什么时候能对国产电影公平点,50,65
馬峯,2022-07-29 20:13:46,"疫情当下
这样的喜剧作品倒也让人很难有恶评之心",50,174
Wil,2022-08-06 02:54:42,有一点我非常不理解里面有一对兄妹是干嘛的？有毒吗在哪里那么多镜头，推新人硬给镜头？,30,37
着迹,2022-07-30 00:17:51,"逃生舱左躲右闪三俩下就给密集的陨石撞得遍体鳞伤，等到人一出舱反而毫发无损，科幻窟窿姑且不论。

但故事主线逻辑是不是拧巴、立得住？宇航员孤独月球求生怎么就激励末日地球居民了，一个娱乐节目对我一难民有毛用。二舅再能隐忍，能带给缺食少药的封控居民多少安慰？",20,122
嘎嘎嘎鸭子,2022-07-29 12:56:38,或许我的笑点有些高了吧，让我笑出声的唯一一处就是电影开场的短短几分钟，之后就是非常平静地看完了全程，谐音梗，莫名其妙的包袱，没有必要的地球指挥部，看一半就能猜出的结局煽情，莫名其妙的感情线就像袋鼠一样生硬的让我尴尬发麻，哎，现在想看一部纯粹的喜剧好难,30,196
momo,2022-08-22 08:13:33,"一般，很一般。
不是开心麻花的话。
这个剧本太一般了，整个电影节奏也不行。
喜不喜剧，科不科幻的。
越到后面越是看得我坐如针毡、如芒在背、如鲠在喉。",30,26
2994,2022-07-29 15:42:14,三星吧 无功无过。建议以后喜剧片想煽情插点搞笑片段，不然前半程全搞笑后半段全煽情，不符合人类悲欢过渡期。。,30,106
Timetomb,2022-07-31 18:01:42,挺喜欢袋鼠拉车的那一段，有一种科幻作品独有的浪漫。至于其他的，科学理论谈不上严谨，煽情也缺少人文关怀，喜剧桥段完全是沈腾个人魅力的展现。,30,59
木头47,2022-07-29 19:46:04,怎一个烂字了得 人生有史以来在电影院看的最烂的电影。一星给特效,10,389
🐎🐎,2022-07-30 11:18:12,商业就不配五星了吗？谁能拒绝金刚鼠？,50,147
亵渎电影,2022-10-09 01:11:25,在科幻动作和麻花喜剧之间摇摆，最后处在了一个正能量的悬浮状态，也只能以这样的状态结束在一人炸掉病毒拯救地球又赢了的状态，而且今年很多人也确实处在这种赢麻了的吃瓜日常里。,20,20
emmmm,2022-08-10 15:38:06,孤月绕蓝星，挺悲哀的,40,32
虎鲨,2022-08-08 18:07:42,不仅不好笑。。而且煽情令人无比尴尬。尬到浑身难受的程度,10,112
求大衣,2022-08-07 18:26:57,几十年过去，所有探索付之一炬，人们只能继续在董存瑞炸碉堡中获得高潮。,10,70
巴伐利亞酒神,2022-07-29 21:41:34,独孤月和地球人在阴差阳错中相互鼓舞的设定，既是喜剧片的常用桥段，亦是人类在绝望时刻真情流露的体现。正如让我们发自内心痛苦的，从来不是物理意义上的距离那样。“但愿人长久，千里共婵娟”，你在荒凉的月球上思念故土，我在荒废的地球上举头望月，而我们的心却从未像现在这样接近对方。,40,53
几点奔马,2022-10-20 06:09:24,总是妄想用天真儿戏的故事来撑起宏大深刻的命题，显然是扯淡滑稽的，这是这部电影的问题，也是很多华语电影的通病。,20,35
黄青蕉,2022-08-17 15:45:28,此生想不到会为了袋鼠拉车落泪，可以了,40,24
Foals,2022-07-30 02:27:33,能在煽情的地方加入笑点显得不那么尴尬，开头还浅浅内涵了一下官媒，能在现在这个环境下看到一部合格的商业片属实不易，好日子还在后头呢,40,92
钟爱Demi,2022-07-30 21:55:32,编剧把观众当傻子，烂梗做笑点，超级弱的危机感，就是特效做得挺辛苦的。拜托搞笑片就不要总故意煽情了！！！,20,182
Lushka,2022-08-11 23:30:28,对不起，我无法不计较逻辑和合理性……,30,39
shininglove,2022-08-04 09:15:19,喜剧里，独角戏是最难的，如何掌控节奏最重要，拍子错位，抽离断裂，加热到沸点，立即冷却，油门踩到底，突然静止，卡点必须恰到好处，不是匀速前进，而是变速掉头，这一点很难，和传统表演不一样。,30,12
恶魔的步调,2022-07-29 14:11:12,这就是一个月球版的鲁滨逊漂流记，星期五……是只袋鼠。在自己的月球卧室里贴2001太空漫游和异形的海报，可真是提前立了并不能说最好的flag，不过梗倒是超多——不仅有独石碑还复述了一遍异形的经典宣传词：inspacenoonecanhearyouscream，跟袋鼠告别时的手贴玻璃仪式从星际迷航开始就源远流长，还有一个，就是选择了约翰·丹佛的《TakesMeHomeCountryRoads》改编做关键剧情声和画外音，上一次这么干、还比较有印象的是吉卜力的侧耳倾听，而丹佛……最后的恐龙，这两点似乎也能擦上梗哈哈。我们那商场，电梯的关门默认背景音乐就是乡村路，所以看完电影下降（电影里最后是袋鼠乘着“电梯”上升），就挺窜台的。,50,108
suber,2022-07-31 15:36:19,"流浪地球:中国科幻开了一扇门。
上海堡垒:把门又关上了。
外太空的莫扎特:把门锁上了。
独行月球:把锁焊死了。

独行月球应该算喜剧片，而不是科幻片，以上算幽默吐槽。",30,36
费尤,2022-08-02 21:36:02,这不是喜剧，这是个笑话。,20,67
山猫飞起一脚~~,2022-08-01 16:17:58,原本想给四星，看这么多喷子打低分，那我就给个五星吧！挺好看的。有笑点又煽情，符合我进影院的期待。,50,86
拉粑粑小魔仙,2022-07-29 22:50:25,营销、控评花了不少钱吧,10,426
momo,2022-07-29 22:21:54,这么说吧，中国电影想超40亿，起码得献祭一条人命。,40,73
冠素,2022-07-31 22:25:43,我觉得是不是国产电影你们都要刻意打底一分？真的又好笑又好哭！特效也很棒啊！,50,81
卡努杜,2022-08-04 16:42:26,救命..完全笑不出来也哭不出来,20,96
黄金体验,2022-07-29 22:10:29,听说首日破3亿，好像票房很高的样子。我刚看完，只能说：该！,50,119
科林,2022-07-31 14:10:31,"《月球》《火星救援》《流浪地球》…肉眼可见 比比皆然对一众科幻前作或学或仿地运用与调侃，融合却不违和地制造荒诞娱乐，已然完成任务。你们崇尚昆丁借鉴老片推陈出新的能力，也要承认开心麻花效仿经典独辟蹊径的本事。只是前者走暴力美学路线品味高级，后者玩庸俗烂梗喜剧市场下沉，钻碳之差尔。
提四点印象：1、特效不赖；2、“你不是人”桥段既浪漫又爆笑；3、《Take Me Home Country Road》屡次奏响于其他电影中，这次中文翻唱最动听；4、阴差阳错美化小人物以至宣传目的，消抹质疑之声为堵悠悠众口，很难不产生现实联想。",40,28
bird,2022-07-29 15:30:16,观感跟地下城看直播的难民差不多，看的还是王牌对王牌这样的辣鸡无聊综艺，就拿这个鼓舞士气？我宁愿在地下城摆烂也不看。虽说是改编漫画，但这些元素堆在一起放在电影里根本就不成立，后半段要多难看有多难看。马丽沈腾再聚首，99%的时间是在隔屏对望，已经看不到马丽任何演员天赋了。,10,200
